year,player_id,name_full,name_last,name_first,name_mneumonic,class,position,jersey_number,team_id
2021,2285159,"woods, hunter",woods,hunter,hunter woods,Jr,F,25,1068
2021,2285160,"daugherty, ben",daugherty,ben,ben daugherty,Jr,G,23,1068
2021,2285168,"ervin, zac",ervin,zac,zac ervin,Jr,F,14,1068
2021,2285169,"mcintosh, hunter",mcintosh,hunter,hunter mcintosh,Jr,G,0,1068
2021,2285376,"shipp, michael",shipp,michael,michael shipp,Jr,G,5,306
2021,2285514,"terrell, tyrease",terrell,tyrease,tyrease terrell,Jr,G,2,483
2021,2285630,"leopard, chandler",leopard,chandler,chandler leopard,Jr,G,25,37
2021,2285736,"mading, daniel",mading,daniel,daniel mading,Sr,F,4,111
2021,2285737,"cross, jaylen",cross,jaylen,jaylen cross,So,G,24,111
2021,2285754,"ford, quinton",ford,quinton,quinton ford,Jr,G,2,111
2021,2285756,"pullin, zyon",pullin,zyon,zyon pullin,So,G,5,111
2021,2286140,"champagnie, julian",champagnie,julian,julian champagnie,Jr,F,2,603
2021,2286141,"mcgriff, john",mcgriff,john,john mcgriff,So,G,0,62
2021,2286283,"taboglu, tarkan",taboglu,tarkan,tarkan taboglu,Jr,G,20,68
2021,2286284,"quinn, michael",quinn,michael,michael quinn,Jr,G,31,68
2021,2286285,"uzoegbu, tim",uzoegbu,tim,tim uzoegbu,Jr,F,34,68
2021,2286616,"jefferson, ellis",jefferson,ellis,ellis jefferson,Sr,G,3,346
2021,2286637,"eskandari, aria",eskandari,aria,aria eskandari,Sr,G,20,148
2021,2286638,"sanchez, jeremy",sanchez,jeremy,jeremy sanchez,Jr,G,21,148
2021,2286641,"nickerson, corey",nickerson,corey,corey nickerson,Jr,F,14,346
2021,2286642,"kopp, anderson",kopp,anderson,anderson kopp,So,G,11,2707
2021,2286647,"sohail, ayaan",sohail,ayaan,ayaan sohail,Jr,G,21,346
2021,2286731,"bowens, elijah",bowens,elijah,elijah bowens,Sr,G,24,446
2021,2286955,"swerlein, drew",swerlein,drew,drew swerlein,So,G,51,175
2021,2287117,"danielson, brady",danielson,brady,brady danielson,Jr,F,15,494
2021,2287130,"allen-eikens, de'sean",allen-eikens,de'sean,de'sean allen-eikens,So,G,34,474
2021,2287260,"weikert, drew",weikert,drew,drew weikert,Sr,G,33,736
2021,2287485,"garcia, isaiah",garcia,isaiah,isaiah garcia,So,G,20,536
2021,2287506,"perrott-hunt, kruz",perrott-hunt,kruz,kruz perrott-hunt,Jr,G,5,650
2021,2287507,"goodrick, hunter",goodrick,hunter,hunter goodrick,So,F,12,650
2021,2287508,"kamateros, tasos",kamateros,tasos,tasos kamateros,Jr,F,34,650
2021,2287624,"sanders, james",sanders,james,james sanders,Jr,G,23,183
2021,2287639,"graves, will",graves,will,will graves,Sr,G,35,260
2021,2287713,"james, jonas",james,jonas,jonas james,Sr,G,3,314
2021,2287714,"hyder, jarred",hyder,jarred,jarred hyder,Jr,G,3,107
2021,2287784,"johnson, xavier",johnson,xavier,xavier johnson,Sr,G,13,536
2021,2287787,"marble, carlo",marble,carlo,carlo marble,Sr,F,10,136
2021,2287794,"evans, ken",evans,ken,ken evans,So,G,2,314
2021,2287795,"warner, geronimo",warner,geronimo,geronimo warner,Fr,G,33,314
2021,2287797,"holland, anthony",holland,anthony,anthony holland,Jr,G,25,96
2021,2287801,"robinson, orlando",robinson,orlando,orlando robinson,Jr,F,10,96
2021,2287849,"brown, raquan",brown,raquan,raquan brown,So,G,55,647
2021,2287851,"doughty, kmani",doughty,kmani,kmani doughty,Fr,G,2,474
2021,2287853,"stone, brandon",stone,brandon,brandon stone,Jr,F,23,579
2021,2287856,"nkereuwem, leslie",nkereuwem,leslie,leslie nkereuwem,Jr,F,0,363
2021,2287858,"reid, kareem",reid,kareem,kareem reid,Jr,F,14,1092
2021,2287882,"carson jr., rodney",carson jr.,rodney,rodney carson jr.,So,G,24,474
2021,2287897,"hikim, ayinde",hikim,ayinde,ayinde hikim,So,G,4,368
2021,2287898,"kenney, sherif",kenney,sherif,sherif kenney,Jr,G,4,340
2021,2287899,"ray, christian",ray,christian,christian ray,Jr,G,24,340
2021,2287909,"henry, mark",henry,mark,mark henry,Jr,G,21,220
2021,2287910,"jeanne-rose, allan",jeanne-rose,allan,allan jeanne-rose,Jr,F,10,220
2021,2287911,"kelly, john",kelly,john,john kelly,Fr,F,44,400
2021,2287912,"maidoh, chris",maidoh,chris,chris maidoh,Jr,F,1,220
2021,2287913,"mullally, jack",mullally,jack,jack mullally,Jr,G,12,220
2021,2287914,"munford, zahad",munford,zahad,zahad munford,Jr,G,2,261
2021,2287916,"moton, tra'michael",moton,tra'michael,tra'michael moton,Jr,G,5,261
2021,2287918,"randolph, terreon",randolph,terreon,terreon randolph,Sr,F,21,261
2021,2287922,"robinson, shiloh",robinson,shiloh,shiloh robinson,Jr,F,33,355
2021,2287923,"rode, kyle",rode,kyle,kyle rode,Jr,F,22,355
2021,2287930,"lliteras, nate",lliteras,nate,nate lliteras,So,G,2,363
2021,2287932,"o'connor, cameron",o'connor,cameron,cameron o'connor,So,G,24,363
2021,2287934,"itodo, sammy",itodo,sammy,sammy itodo,So,C,25,1092
2021,2287937,"terry, lance",terry,lance,lance terry,Jr,G,0,1092
2021,2288040,"noel, jonathan",noel,jonathan,jonathan noel,Jr,G,25,67
2021,2288690,"conlan, dan",conlan,dan,dan conlan,Jr,G,15,539
2021,2289045,"williams, giordan",williams,giordan,giordan williams,Jr,G,4,631
2021,2289049,"tomley, miguel",tomley,miguel,miguel tomley,So,G,10,631
2021,2289050,"bediako, jaden",bediako,jaden,jaden bediako,Jr,C,12,631
2021,2289051,"williams, jalen",williams,jalen,jalen williams,Jr,G,24,631
2021,2289540,"moreno, michael",moreno,michael,michael moreno,So,F,24,202
2021,2289547,"cruickshank, russhard",cruickshank,russhard,russhard cruickshank,Sr,G,0,202
2021,2290019,"shelton, chris",shelton,chris,chris shelton,Jr,G,24,817
2021,2290020,"french, joe",french,joe,joe french,Jr,G,30,61
2021,2290021,"preaster, jordan",preaster,jordan,jordan preaster,So,G,4,2711
2021,2290082,"earle, bryce",earle,bryce,bryce earle,Jr,G,25,270
2021,2290085,"miszkiewicz, vincent",miszkiewicz,vincent,vincent miszkiewicz,So,F,20,797
2021,2290086,"yates, cleveland",yates,cleveland,cleveland yates,Fr,G,42,234
2021,2290293,"larson, regin",larson,regin,regin larson,Jr,G,14,458
2021,2290613,"bristol, wayne",bristol,wayne,wayne bristol,Jr,G,31,251
2021,2290628,"robinson, khalil",robinson,khalil,khalil robinson,Jr,G,0,290
2021,2290996,"hicklen, jarius",hicklen,jarius,jarius hicklen,So,G,10,2711
2021,2291501,"balogun, tariq",balogun,tariq,tariq balogun,So,F,13,202
2021,2291502,"lewis, curt",lewis,curt,curt lewis,So,G,4,202
2021,2291503,"freeman, enrique",freeman,enrique,enrique freeman,So,F,25,5
2021,2291505,"reeves-young, jordan",reeves-young,jordan,jordan reeves-young,Fr,G,30,202
2021,2291513,"minter, isaiah",minter,isaiah,isaiah minter,So,G,15,202
2021,2292119,"settle, steve",settle,steve,steve settle,So,F,2,290
2021,2293390,"cox, dewayne",cox,dewayne,dewayne cox,Sr,G,11,553
2021,2295537,"nader, kian",nader,kian,kian nader,So,G,41,370
2021,2295778,"barry, eli",barry,eli,eli barry,Jr,G,20,631
2021,2298731,"begovich, neal",begovich,neal,neal begovich,So,F,0,674
2021,2299051,"davis, shaquan",davis,shaquan,shaquan davis,Jr,,3,647
2021,2300105,"albert, braelee",albert,braelee,braelee albert,So,G,0,718
2021,2300495,"dawson, mikal",dawson,mikal,mikal dawson,So,G,22,5
2021,2301102,"vescovi, santiago",vescovi,santiago,santiago vescovi,Jr,G,25,694
2021,2301804,"mains, jordan",mains,jordan,jordan mains,Jr,F,50,29
2021,2301858,"martin, brendan",martin,brendan,brendan martin,Sr,G,53,562
2021,2306285,"madut, junior",madut,junior,junior madut,Jr,G,0,277
2021,2307533,"king, dontavius",king,dontavius,dontavius king,Sr,F,4,489
2021,2307534,"pina, zach",pina,zach,zach pina,Jr,G,31,254
2021,2324035,"johnston, chase",johnston,chase,chase johnston,So,G,11,678
2021,2327526,"matos, bayron",matos,bayron,bayron matos,So,F,14,651
2021,2337472,"somerville, ray",somerville,ray,ray somerville,So,C,24,94
2021,2349354,"jeffries, koby",jeffries,koby,koby jeffries,Fr,G,1,695
2021,2421669,"moore, trevor",moore,trevor,trevor moore,Sr,G,55,446
2021,2422282,"bowditch, brad",bowditch,brad,brad bowditch,So,G,14,302
2021,2422285,"johnson, jalen",johnson,jalen,jalen johnson,Jr,G,10,302
2021,2422286,"yaklich, griffin",yaklich,griffin,griffin yaklich,So,G,15,302
2021,2422292,"scantlebury, nigel",scantlebury,nigel,nigel scantlebury,Jr,G,1,127
2021,2422293,"mitchell, tre",mitchell,tre,tre mitchell,Jr,G,11,127
2021,2422389,"james, sion",james,sion,sion james,Fr,G,1,718
2021,2422390,"coleman, jadan",coleman,jadan,jadan coleman,Fr,G,2,718
2021,2422394,"moss, ra'heim",moss,ra'heim,ra'heim moss,Fr,G,0,709
2021,2422395,"hill, jamere",hill,jamere,jamere hill,So,G,1,709
2021,2422396,"rollins, ryan",rollins,ryan,ryan rollins,So,G,5,709
2021,2422397,"komagum, jonathan",komagum,jonathan,jonathan komagum,Jr,F,21,102
2021,2422599,"bennett, quinlan",bennett,quinlan,quinlan bennett,Jr,G,1,771
2021,2422620,"harrison, kasen",harrison,kasen,kasen harrison,So,G,4,346
2021,2422621,"smith, lincoln",smith,lincoln,lincoln smith,Sr,F,0,346
2021,2422624,"senigaur, mason",senigaur,mason,mason senigaur,Jr,F,23,346
2021,2422639,"carpenter, clayton",carpenter,clayton,clayton carpenter,Fr,F,35,346
2021,2422669,"gazelas, nick",gazelas,nick,nick gazelas,Jr,G,2,440
2021,2422673,"patterson, tyler",patterson,tyler,tyler patterson,So,G,11,440
2021,2422674,"hood, mike",hood,mike,mike hood,Jr,G,2,165
2021,2422675,"ash, carter",ash,carter,carter ash,So,G,14,440
2021,2422677,"tynes, kellen",tynes,kellen,kellen tynes,So,G,24,440
2021,2423534,"strawther, julian",strawther,julian,julian strawther,So,G,0,260
2021,2423611,"brooks, colby",brooks,colby,colby brooks,So,F,25,260
2021,2423612,"eagle, abe",eagle,abe,abe eagle,So,F,30,260
2021,2423613,"harris, dominick",harris,dominick,dominick harris,So,G,55,260
2021,2423834,"monroe, bryce",monroe,bryce,bryce monroe,So,G,0,627
2021,2423836,"powers, donte",powers,donte,donte powers,Jr,G,24,624
2021,2423899,"cook, jarren",cook,jarren,jarren cook,Fr,G,2,624
2021,2423900,"may, javion",may,javion,javion may,Jr,G,11,624
2021,2423901,"ikpe, tristan",ikpe,tristan,tristan ikpe,Jr,F,12,624
2021,2423902,"robertson, dylan",robertson,dylan,dylan robertson,Sr,F,22,61
2021,2423904,"scroggins, kian",scroggins,kian,kian scroggins,Fr,F,40,624
2021,2423942,"butler, lamont",butler,lamont,lamont butler,So,G,5,626
2021,2423943,"dinwiddie, keith",dinwiddie,keith,keith dinwiddie,So,G,10,626
2021,2423944,"evans, che",evans,che,che evans,So,F,99,626
2021,2423945,"broughton, triston",broughton,triston,triston broughton,So,G,42,626
2021,2423992,"broughton, tyler",broughton,tyler,tyler broughton,So,G,24,626
2021,2424011,"eller, luka",eller,luka,luka eller,So,F,14,414
2021,2424012,"ames, jackson",ames,jackson,jackson ames,So,C,21,414
2021,2424013,"tatum, bryson",tatum,bryson,bryson tatum,So,G,30,414
2021,2424014,"garcia, javohn",garcia,javohn,javohn garcia,So,G,1,400
2021,2424015,"mccrory, cairo",mccrory,cairo,cairo mccrory,So,G,5,400
2021,2424016,"degray iii, ronnie",degray iii,ronnie,ronnie degray iii,So,F,21,434
2021,2424020,"dominguez, dyondre",dominguez,dyondre,dyondre dominguez,So,F,45,400
2021,2424263,"fussell, christian",fussell,christian,christian fussell,So,F,15,419
2021,2424279,"mcbride, bryce",mcbride,bryce,bryce mcbride,Jr,G,4,204
2021,2424299,"wells, andrew",wells,andrew,andrew wells,Fr,G,12,204
2021,2424300,"johnson, k.d.",johnson,k.d.,k.d. johnson,So,G,0,37
2021,2424301,"taylor, josh",taylor,josh,josh taylor,So,,12,257
2021,2424302,"ned, jonathan",ned,jonathan,jonathan ned,Sr,,13,257
2021,2424303,"starks, mikal",starks,mikal,mikal starks,Sr,G,33,550
2021,2424304,"mcmillan, tyron",mcmillan,tyron,tyron mcmillan,Jr,,4,257
2021,2424873,"abogidi, efe",abogidi,efe,efe abogidi,So,F,0,754
2021,2424874,"koulibaly, jefferson",koulibaly,jefferson,jefferson koulibaly,Fr,G,3,754
2021,2424875,"bamba, tj",bamba,tj,tj bamba,So,G,5,754
2021,2424876,"rosario, carlos",rosario,carlos,carlos rosario,So,F,13,754
2021,2424877,"jackson, dishon",jackson,dishon,dishon jackson,So,C,21,754
2021,2424878,"jakimovski, andrej",jakimovski,andrej,andrej jakimovski,So,F,23,754
2021,2424987,"milton, kylen",milton,kylen,kylen milton,So,G,1,2678
2021,2424988,"osawe, kevin",osawe,kevin,kevin osawe,Jr,F,20,32
2021,2425005,"stansbury, noah",stansbury,noah,noah stansbury,So,G,5,772
2021,2425006,"mcknight, dayvion",mcknight,dayvion,dayvion mcknight,So,G,20,772
2021,2425008,"conrad, bailey",conrad,bailey,bailey conrad,So,F,32,772
2021,2430877,"kalkbrenner, ryan",kalkbrenner,ryan,ryan kalkbrenner,So,C,11,169
2021,2430878,"andronikashvili, rati",andronikashvili,rati,rati andronikashvili,Fr,G,21,169
2021,2431026,"osmani, sami",osmani,sami,sami osmani,So,G,14,169
2021,2431027,"davis, devin",davis,devin,devin davis,So,G,22,169
2021,2431039,"kancleris, modestas",kancleris,modestas,modestas kancleris,Fr,F,55,169
2021,2431049,"roberts, c.j.",roberts,c.j.,c.j. roberts,Sr,G,20,346
2021,2431462,"leffew, dakota",leffew,dakota,dakota leffew,So,G,1,450
2021,2431463,"mincey, quinton",mincey,quinton,quinton mincey,So,F,13,368
2021,2431465,"long, mekhi",long,mekhi,mekhi long,So,G,0,523
2021,2431467,"o'connell, brady",o'connell,brady,brady o'connell,Fr,G,2,523
2021,2431535,"reaves, josh",reaves,josh,josh reaves,So,G,23,450
2021,2431536,"barton, frantisek",barton,frantisek,frantisek barton,So,F,24,450
2021,2431537,"moore, winston",moore,winston,winston moore,So,G,35,450
2021,2431612,"elvin, ryan",elvin,ryan,ryan elvin,So,G,20,288
2021,2431613,"mark, tramon",mark,tramon,tramon mark,So,G,12,288
2021,2431614,"powell, kiyron",powell,kiyron,kiyron powell,So,C,52,288
2021,2431615,"shead, jamal",shead,jamal,jamal shead,So,G,1,288
2021,2431709,"brauns, even",brauns,even,even brauns,So,C,0,14927
2021,2431710,"jakubicek, frank",jakubicek,frank,frank jakubicek,So,F,25,14927
2021,2431743,"wood, jacobi",wood,jacobi,jacobi wood,So,G,24,14927
2021,2432873,"terry, jalen",terry,jalen,jalen terry,So,G,3,176
2021,2432874,"reichle, gabe",reichle,gabe,gabe reichle,So,G,10,529
2021,2434099,"jean-marie, james",jean-marie,james,james jean-marie,Sr,F,1,550
2021,2434100,"riley, beon",riley,beon,beon riley,Fr,G,10,277
2021,2434147,"mcclanahan, jovon",mcclanahan,jovon,jovon mcclanahan,So,G,3,277
2021,2434148,"c, n",c,n,n c,Sr,G,99,277
2021,2440519,"o'neal, jordan",o'neal,jordan,jordan o'neal,So,F,2,7
2021,2440520,"clark, e.j.",clark,e.j.,e.j. clark,Jr,G,4,7
2021,2440521,"jackson, dj",jackson,dj,dj jackson,Fr,G,1,7
2021,2440541,"smiley, malik",smiley,malik,malik smiley,Fr,G,12,7
2021,2440542,"clark, kareem",clark,kareem,kareem clark,Jr,G,13,7
2021,2440543,"strawbridge, kenny",strawbridge,kenny,kenny strawbridge,So,G,20,7
2021,2441063,"kent, jayson",kent,jayson,jayson kent,So,G,20,72
2021,2441065,"linke, connor",linke,connor,connor linke,So,F,34,72
2021,2441068,"williamson, kevin",williamson,kevin,kevin williamson,Sr,G,4,149
2021,2441071,"mostafa, essam",mostafa,essam,essam mostafa,So,F,44,149
2021,2441074,"hannah, darius",hannah,darius,darius hannah,So,F,35,72
2021,2441075,"lohner, caleb",lohner,caleb,caleb lohner,So,F,33,77
2021,2441120,"dubar, darlinstone",dubar,darlinstone,darlinstone dubar,So,G,0,283
2021,2441124,"walker, jaden",walker,jaden,jaden walker,So,G,21,311
2021,2441151,"thomas, deshawn",thomas,deshawn,deshawn thomas,Sr,C,5,149
2021,2441160,"erickson, hunter",erickson,hunter,hunter erickson,So,G,0,77
2021,2441163,"george, gideon",george,gideon,gideon george,Sr,F,5,77
2021,2441164,"johnson, spencer",johnson,spencer,spencer johnson,Jr,G,20,77
2021,2441214,"coleman, miles",coleman,miles,miles coleman,Sr,F,5,471
2021,2441215,"hurley, andrew",hurley,andrew,andrew hurley,So,G,20,164
2021,2441216,"brown, javonte",brown,javonte,javonte brown,Fr,F,31,697
2021,2441237,"gray, mekhi",gray,mekhi,mekhi gray,So,G,24,471
2021,2441238,"o'hearn, dylan",o'hearn,dylan,dylan o'hearn,Sr,G,2,471
2021,2441239,"sanogo, adama",sanogo,adama,adama sanogo,So,F,21,164
2021,2441240,"jackson, andre",jackson,andre,andre jackson,So,G,44,164
2021,2441259,"anderson, jalin",anderson,jalin,jalin anderson,So,G,12,370
2021,2441314,"brennen, nick",brennen,nick,nick brennen,Sr,G,55,381
2021,2441315,"watson, marques",watson,marques,marques watson,Sr,G,24,381
2021,2441327,"batcho, daniel",batcho,daniel,daniel batcho,Fr,F,4,700
2021,2441328,"terry, dalen",terry,dalen,dalen terry,So,G,4,29
2021,2441329,"gorener, tibet",gorener,tibet,tibet gorener,Fr,F,31,630
2021,2441330,"tubelis, azuolas",tubelis,azuolas,azuolas tubelis,So,F,10,29
2021,2441357,"mathurin, bennedict",mathurin,bennedict,bennedict mathurin,So,G,0,29
2021,2441358,"tubelis, tautvilas",tubelis,tautvilas,tautvilas tubelis,So,F,20,29
2021,2441359,"kriisa, kerr",kriisa,kerr,kerr kriisa,So,G,25,29
2021,2441360,"weitman, grant",weitman,grant,grant weitman,So,G,53,29
2021,2441420,"acuff, tyson",acuff,tyson,tyson acuff,Fr,G,1,194
2021,2441421,"cole-williams, jaylen",cole-williams,jaylen,jaylen cole-williams,Fr,G,25,194
2021,2441422,"hima, mounir",hima,mounir,mounir hima,Fr,C,55,194
2021,2441439,"okani, toby",okani,toby,toby okani,Fr,G,2,194
2021,2441440,"bekelja, mike",bekelja,mike,mike bekelja,Fr,G,22,194
2021,2441443,"baker-mazara, chad",baker-mazara,chad,chad baker-mazara,So,F,20,626
2021,2441447,"moore, shakeel",moore,shakeel,shakeel moore,So,G,3,430
2021,2441448,"hayes, cam",hayes,cam,cam hayes,So,G,3,490
2021,2441455,"steele, cameron",steele,cameron,cameron steele,So,F,5,2
2021,2441457,"richardson, jameson",richardson,jameson,jameson richardson,So,F,21,2
2021,2441473,"dowuona, ebenezer",dowuona,ebenezer,ebenezer dowuona,So,F,21,490
2021,2441474,"gibson, jaylon",gibson,jaylon,jaylon gibson,So,F,11,490
2021,2441475,"farrar, nick",farrar,nick,nick farrar,So,F,30,1014
2021,2441496,"mclaughlin, logan",mclaughlin,logan,logan mclaughlin,So,G,1,2
2021,2441512,"bostick, dionte",bostick,dionte,dionte bostick,Fr,G,4,454
2021,2441514,"hill, justice",hill,justice,justice hill,So,G,14,454
2021,2441516,"mcmullen, nicholas",mcmullen,nicholas,nicholas mcmullen,Fr,F,32,454
2021,2441600,"sivills, jackson",sivills,jackson,jackson sivills,Fr,G,33,454
2021,2441922,"marcus, ryan",marcus,ryan,ryan marcus,So,G,20,400
2021,2442061,"mcrae iii, robert",mcrae iii,robert,robert mcrae iii,So,G,23,172
2021,2442062,"robinson, izaiah",robinson,izaiah,izaiah robinson,So,G,4,172
2021,2442079,"johnson, jaren",johnson,jaren,jaren johnson,So,G,5,172
2021,2442080,"neskovic, dusan",neskovic,dusan,dusan neskovic,So,F,3,172
2021,2442096,"bearden, sam",bearden,sam,sam bearden,So,F,20,367
2021,2442097,"colbert, brad",colbert,brad,brad colbert,So,G,45,367
2021,2442098,"traynor, jj",traynor,jj,jj traynor,So,F,12,367
2021,2442119,"davis, dre",davis,dre,dre davis,So,F,14,367
2021,2442120,"schultz, drew",schultz,drew,drew schultz,So,F,15,367
2021,2442121,"wiznitzer, gabe",wiznitzer,gabe,gabe wiznitzer,So,C,23,367
2021,2442122,"myles-devore, ashton",myles-devore,ashton,ashton myles-devore,So,G,30,367
2021,2442149,"pryor, nate",pryor,nate,nate pryor,Jr,G,3,472
2021,2442150,"hopkins, griff",hopkins,griff,griff hopkins,So,G,15,756
2021,2442151,"bajema, cole",bajema,cole,cole bajema,Jr,G,22,756
2021,2442152,"franklin, damaria",franklin,damaria,damaria franklin,Sr,G,3,302
2021,2442154,"hopkins, marcus",hopkins,marcus,marcus hopkins,Jr,C,5,692
2021,2442155,"white jr., kenny",white jr.,kenny,kenny white jr.,Fr,F,13,692
2021,2442156,"stayton, jalen",stayton,jalen,jalen stayton,Fr,F,15,692
2021,2442157,"harvell, austin",harvell,austin,austin harvell,Jr,F,23,692
2021,2442621,"lane, niels",lane,niels,niels lane,So,G,44,235
2021,2442622,"may, jack",may,jack,jack may,So,G,20,235
2021,2442639,"osifo, osayi",osifo,osayi,osayi osifo,Jr,F,15,316
2021,2442755,"henry, andre",henry,andre,andre henry,So,G,4,109
2021,2442825,"baker, dawson",baker,dawson,dawson baker,So,G,1,109
2021,2442826,"ruck, hunter",ruck,hunter,hunter ruck,So,F,11,109
2021,2442828,"davis, dj",davis,dj,dj davis,So,G,22,109
2021,2443087,"hodge, quentin",hodge,quentin,quentin hodge,So,G,1,10411
2021,2443088,"sheida, thomas",sheida,thomas,thomas sheida,So,G,22,10411
2021,2443089,"dickerson iii, dave",dickerson iii,dave,dave dickerson iii,So,F,23,10411
2021,2443149,"johnson, jacob",johnson,jacob,jacob johnson,So,G,4,2707
2021,2443155,"bolden, jonathan",bolden,jonathan,jonathan bolden,Sr,F,21,61
2021,2443159,"payne, paxton",payne,paxton,paxton payne,So,G,15,2707
2021,2443160,"martin, sam",martin,sam,sam martin,So,G,21,2707
2021,2443163,"boser, caden",boser,caden,caden boser,So,F,35,2707
2021,2443246,"henderson, harrison",henderson,harrison,harrison henderson,Sr,F,3,129
2021,2443247,"woods, desean",woods,desean,desean woods,So,G,11,665
2021,2443249,"cele, samkelo",cele,samkelo,samkelo cele,Sr,F,25,386
2021,2443289,"jones, jamarcus",jones,jamarcus,jamarcus jones,Jr,F,31,314
2021,2443455,"fofana, ahamadou",fofana,ahamadou,ahamadou fofana,Sr,G,1,116
2021,2443479,"uijtendaal, siem",uijtendaal,siem,siem uijtendaal,So,G,5,116
2021,2443480,"beyah, asa",beyah,asa,asa beyah,So,G,12,116
2021,2443501,"dusanic, maj",dusanic,maj,maj dusanic,Fr,F,14,629
2021,2443508,"mashburn, jamal",mashburn,jamal,jamal mashburn,So,G,5,473
2021,2443621,"ali, fah'mir",ali,fah'mir,fah'mir ali,So,G,0,1014
2021,2443622,"porter, keishon",porter,keishon,keishon porter,So,G,1,563
